source_file_row_position_zero_based,class_local_row_id,global_learned_input_group_hash_u64,reference_input_hash_u64,compact_input_hash_u64,full_feature_hash_u64,Attack_type,true_label,split
122272,1165,2808429017136385322,12262642791726130051,2808429017136385322,5932452326402659427,NMAP_XMAS_TREE_SCAN,1,train
122273,1166,2808429017136385322,12262642791726130051,2808429017136385322,4062656686538638932,NMAP_XMAS_TREE_SCAN,1,train
122274,1167,11589426078978931634,11395530776494985922,11589426078978931634,16206807416984131591,NMAP_XMAS_TREE_SCAN,1,train
122275,1168,6378565680598864504,11352553270647755381,6378565680598864504,11906648706548840627,NMAP_XMAS_TREE_SCAN,1,train
122276,1169,2808429017136385322,12262642791726130051,2808429017136385322,8467261923306341831,NMAP_XMAS_TREE_SCAN,1,train
122277,1170,2808429017136385322,12262642791726130051,2808429017136385322,17921575399558700635,NMAP_XMAS_TREE_SCAN,1,train
122278,1171,2808429017136385322,12262642791726130051,2808429017136385322,774168752217823222,NMAP_XMAS_TREE_SCAN,1,train
122279,1172,11589426078978931634,11395530776494985922,11589426078978931634,6397013517969291494,NMAP_XMAS_TREE_SCAN,1,train
122280,1173,153377060792756358,5335534178978257247,153377060792756358,8505914867538761173,NMAP_XMAS_TREE_SCAN,1,train
122281,1174,5811003235377639602,3568409995913439537,5811003235377639602,7741737682229396147,NMAP_XMAS_TREE_SCAN,1,train
122282,1175,11589426078978931634,11395530776494985922,11589426078978931634,16557017288151172945,NMAP_XMAS_TREE_SCAN,1,train
122283,1176,11589426078978931634,11395530776494985922,11589426078978931634,388533734351289981,NMAP_XMAS_TREE_SCAN,1,train
122284,1177,2808429017136385322,12262642791726130051,2808429017136385322,1593743848343515118,NMAP_XMAS_TREE_SCAN,1,train
122285,1178,11589426078978931634,11395530776494985922,11589426078978931634,11873841882188899847,NMAP_XMAS_TREE_SCAN,1,train
122286,1179,2808429017136385322,12262642791726130051,2808429017136385322,12621122538205525593,NMAP_XMAS_TREE_SCAN,1,train
122287,1180,2808429017136385322,12262642791726130051,2808429017136385322,18335047451699025623,NMAP_XMAS_TREE_SCAN,1,train
122288,1181,17202139156961561977,1874822796864972834,17202139156961561977,11128143196489983190,NMAP_XMAS_TREE_SCAN,1,calibration
122289,1182,2808429017136385322,12262642791726130051,2808429017136385322,2481115408036665739,NMAP_XMAS_TREE_SCAN,1,train
122290,1183,11589426078978931634,11395530776494985922,11589426078978931634,16762018069672444741,NMAP_XMAS_TREE_SCAN,1,train
122291,1184,2808429017136385322,12262642791726130051,2808429017136385322,14137220291869712571,NMAP_XMAS_TREE_SCAN,1,train
122292,1185,2808429017136385322,12262642791726130051,2808429017136385322,8126579450810689575,NMAP_XMAS_TREE_SCAN,1,train
122293,1186,7814523944664008703,2146760249391228242,7814523944664008703,6774789880146303462,NMAP_XMAS_TREE_SCAN,1,train
122294,1187,2808429017136385322,12262642791726130051,2808429017136385322,7978975248745816911,NMAP_XMAS_TREE_SCAN,1,train
122295,1188,11589426078978931634,11395530776494985922,11589426078978931634,13784446749380098394,NMAP_XMAS_TREE_SCAN,1,train
122296,1189,7814523944664008703,2146760249391228242,7814523944664008703,2532589354302988664,NMAP_XMAS_TREE_SCAN,1,train
122297,1190,153377060792756358,5335534178978257247,153377060792756358,10235071451626135520,NMAP_XMAS_TREE_SCAN,1,train
122298,1191,12544560910244663021,2133882762971524712,12544560910244663021,7933512983262226950,NMAP_XMAS_TREE_SCAN,1,train
122299,1192,5811003235377639602,3568409995913439537,5811003235377639602,4843352119836130268,NMAP_XMAS_TREE_SCAN,1,train
122300,1193,2808429017136385322,12262642791726130051,2808429017136385322,6952054316058502436,NMAP_XMAS_TREE_SCAN,1,train
122301,1194,11589426078978931634,11395530776494985922,11589426078978931634,17376524330626037068,NMAP_XMAS_TREE_SCAN,1,train
122302,1195,17202139156961561977,1874822796864972834,17202139156961561977,14556043326508650503,NMAP_XMAS_TREE_SCAN,1,calibration
122303,1196,6378565680598864504,11352553270647755381,6378565680598864504,1577909680156529428,NMAP_XMAS_TREE_SCAN,1,train
122304,1197,2808429017136385322,12262642791726130051,2808429017136385322,5855674263767384384,NMAP_XMAS_TREE_SCAN,1,train
122305,1198,11589426078978931634,11395530776494985922,11589426078978931634,1384158109098287689,NMAP_XMAS_TREE_SCAN,1,train
122306,1199,14251560653327446125,4948528612421311416,14251560653327446125,3743916533764311245,NMAP_XMAS_TREE_SCAN,1,train
122307,1200,6724051948354334109,1765217681066166322,6724051948354334109,10177860040598840519,NMAP_XMAS_TREE_SCAN,1,train
122308,1201,153377060792756358,5335534178978257247,153377060792756358,258753947907805772,NMAP_XMAS_TREE_SCAN,1,train
122309,1202,2808429017136385322,12262642791726130051,2808429017136385322,18318729135971444635,NMAP_XMAS_TREE_SCAN,1,train
122310,1203,2808429017136385322,12262642791726130051,2808429017136385322,4254188277819007823,NMAP_XMAS_TREE_SCAN,1,train
122311,1204,2808429017136385322,12262642791726130051,2808429017136385322,10349109675364118284,NMAP_XMAS_TREE_SCAN,1,train
122312,1205,2808429017136385322,12262642791726130051,2808429017136385322,13222668945633543016,NMAP_XMAS_TREE_SCAN,1,train
122313,1206,2808429017136385322,12262642791726130051,2808429017136385322,13667531311534403898,NMAP_XMAS_TREE_SCAN,1,train
122314,1207,7814523944664008703,2146760249391228242,7814523944664008703,9860845215342536480,NMAP_XMAS_TREE_SCAN,1,train
122315,1208,2808429017136385322,12262642791726130051,2808429017136385322,14308298065562318112,NMAP_XMAS_TREE_SCAN,1,train
122316,1209,5811003235377639602,3568409995913439537,5811003235377639602,14969008159804726186,NMAP_XMAS_TREE_SCAN,1,train
122317,1210,15151618790466153002,9230474583832464734,15151618790466153002,16826908762927703728,NMAP_XMAS_TREE_SCAN,1,train
122318,1211,2808429017136385322,12262642791726130051,2808429017136385322,563844951107767278,NMAP_XMAS_TREE_SCAN,1,train
122319,1212,2808429017136385322,12262642791726130051,2808429017136385322,5892523451768914496,NMAP_XMAS_TREE_SCAN,1,train
122320,1213,2808429017136385322,12262642791726130051,2808429017136385322,16298155758013295788,NMAP_XMAS_TREE_SCAN,1,train
122321,1214,5811003235377639602,3568409995913439537,5811003235377639602,9517831592057504262,NMAP_XMAS_TREE_SCAN,1,train
122322,1215,153377060792756358,5335534178978257247,153377060792756358,4718450655550233928,NMAP_XMAS_TREE_SCAN,1,train
122323,1216,7312082427408712902,16179270822494670955,7312082427408712902,13415045111801500376,NMAP_XMAS_TREE_SCAN,1,train
122324,1217,2808429017136385322,12262642791726130051,2808429017136385322,4810454749881541230,NMAP_XMAS_TREE_SCAN,1,train
122325,1218,153377060792756358,5335534178978257247,153377060792756358,3955940807016264269,NMAP_XMAS_TREE_SCAN,1,train
122326,1219,5811003235377639602,3568409995913439537,5811003235377639602,6798222172426079625,NMAP_XMAS_TREE_SCAN,1,train
122327,1220,2808429017136385322,12262642791726130051,2808429017136385322,18042676892073504086,NMAP_XMAS_TREE_SCAN,1,train
122328,1221,2808429017136385322,12262642791726130051,2808429017136385322,4841989883686759969,NMAP_XMAS_TREE_SCAN,1,train
122329,1222,2808429017136385322,12262642791726130051,2808429017136385322,8437427710965923741,NMAP_XMAS_TREE_SCAN,1,train
122330,1223,7814523944664008703,2146760249391228242,7814523944664008703,17620441982829889709,NMAP_XMAS_TREE_SCAN,1,train
122331,1224,2808429017136385322,12262642791726130051,2808429017136385322,2462951785384864585,NMAP_XMAS_TREE_SCAN,1,train
122332,1225,11589426078978931634,11395530776494985922,11589426078978931634,5006922356069819569,NMAP_XMAS_TREE_SCAN,1,train
122333,1226,2808429017136385322,12262642791726130051,2808429017136385322,12088698683157024152,NMAP_XMAS_TREE_SCAN,1,train
122334,1227,17202139156961561977,1874822796864972834,17202139156961561977,18375039338931878579,NMAP_XMAS_TREE_SCAN,1,calibration
122335,1228,7312082427408712902,16179270822494670955,7312082427408712902,13818254374874145727,NMAP_XMAS_TREE_SCAN,1,train
122336,1229,2808429017136385322,12262642791726130051,2808429017136385322,2291391538612661965,NMAP_XMAS_TREE_SCAN,1,train
122337,1230,15155962320971187293,6218897898692399806,15155962320971187293,2788217719689877611,NMAP_XMAS_TREE_SCAN,1,test
122338,1231,1329281502382553561,8215376699265533633,1329281502382553561,4806875369779479730,NMAP_XMAS_TREE_SCAN,1,calibration
122339,1232,2808429017136385322,12262642791726130051,2808429017136385322,8107230543084880835,NMAP_XMAS_TREE_SCAN,1,train
122340,1233,7312082427408712902,16179270822494670955,7312082427408712902,11124731051097567504,NMAP_XMAS_TREE_SCAN,1,train
122341,1234,2808429017136385322,12262642791726130051,2808429017136385322,17117390359435967572,NMAP_XMAS_TREE_SCAN,1,train
122342,1235,11549682365616587131,3328157258634357514,11549682365616587131,17578299106552940759,NMAP_XMAS_TREE_SCAN,1,train
122343,1236,11589426078978931634,11395530776494985922,11589426078978931634,15425796641759329301,NMAP_XMAS_TREE_SCAN,1,train
122344,1237,17202139156961561977,1874822796864972834,17202139156961561977,1347140459803643431,NMAP_XMAS_TREE_SCAN,1,calibration
122345,1238,2808429017136385322,12262642791726130051,2808429017136385322,18390500827989760346,NMAP_XMAS_TREE_SCAN,1,train
122346,1239,12544560910244663021,2133882762971524712,12544560910244663021,8500738483361392702,NMAP_XMAS_TREE_SCAN,1,train
122347,1240,12960945508401493702,13189809243700381056,12960945508401493702,4356410477212289697,NMAP_XMAS_TREE_SCAN,1,train
122348,1241,7814523944664008703,2146760249391228242,7814523944664008703,2227393378022950195,NMAP_XMAS_TREE_SCAN,1,train
122349,1242,11589426078978931634,11395530776494985922,11589426078978931634,17941045408655650372,NMAP_XMAS_TREE_SCAN,1,train
122350,1243,17202139156961561977,1874822796864972834,17202139156961561977,5914086071670559279,NMAP_XMAS_TREE_SCAN,1,calibration
122351,1244,11589426078978931634,11395530776494985922,11589426078978931634,9355189964859434279,NMAP_XMAS_TREE_SCAN,1,train
122352,1245,1787232323623357272,8222021395509864417,1787232323623357272,17099600689824321472,NMAP_XMAS_TREE_SCAN,1,calibration
122353,1246,7994504791680096124,6793548069592350385,7994504791680096124,238939194729738533,NMAP_XMAS_TREE_SCAN,1,train
122354,1247,7814523944664008703,2146760249391228242,7814523944664008703,5574973726553184459,NMAP_XMAS_TREE_SCAN,1,train
122355,1248,2808429017136385322,12262642791726130051,2808429017136385322,322380028045930339,NMAP_XMAS_TREE_SCAN,1,train
122356,1249,11589426078978931634,11395530776494985922,11589426078978931634,11813537241739104589,NMAP_XMAS_TREE_SCAN,1,train
122357,1250,11589426078978931634,11395530776494985922,11589426078978931634,3950237786203310833,NMAP_XMAS_TREE_SCAN,1,train
122358,1251,153377060792756358,5335534178978257247,153377060792756358,982305789142128427,NMAP_XMAS_TREE_SCAN,1,train
122359,1252,5811003235377639602,3568409995913439537,5811003235377639602,9303368386137743027,NMAP_XMAS_TREE_SCAN,1,train
122360,1253,2808429017136385322,12262642791726130051,2808429017136385322,9358476270187115689,NMAP_XMAS_TREE_SCAN,1,train
122361,1254,2808429017136385322,12262642791726130051,2808429017136385322,13263738552642403602,NMAP_XMAS_TREE_SCAN,1,train
122362,1255,11589426078978931634,11395530776494985922,11589426078978931634,8554588770323937964,NMAP_XMAS_TREE_SCAN,1,train
122363,1256,2808429017136385322,12262642791726130051,2808429017136385322,6561641282415052473,NMAP_XMAS_TREE_SCAN,1,train
122364,1257,5811003235377639602,3568409995913439537,5811003235377639602,6398945263772046374,NMAP_XMAS_TREE_SCAN,1,train
122365,1258,7814523944664008703,2146760249391228242,7814523944664008703,17517628991314899367,NMAP_XMAS_TREE_SCAN,1,train
122366,1259,5811003235377639602,3568409995913439537,5811003235377639602,5901057353002550083,NMAP_XMAS_TREE_SCAN,1,train
122367,1260,2808429017136385322,12262642791726130051,2808429017136385322,4535864780065104300,NMAP_XMAS_TREE_SCAN,1,train
122368,1261,11589426078978931634,11395530776494985922,11589426078978931634,16201444558334232353,NMAP_XMAS_TREE_SCAN,1,train
122369,1262,2808429017136385322,12262642791726130051,2808429017136385322,93658754238288173,NMAP_XMAS_TREE_SCAN,1,train
122370,1263,1329281502382553561,8215376699265533633,1329281502382553561,8882214329469154404,NMAP_XMAS_TREE_SCAN,1,calibration
122371,1264,7814523944664008703,2146760249391228242,7814523944664008703,13853561964111358468,NMAP_XMAS_TREE_SCAN,1,train
122372,1265,2808429017136385322,12262642791726130051,2808429017136385322,4505771739980102711,NMAP_XMAS_TREE_SCAN,1,train
122373,1266,2808429017136385322,12262642791726130051,2808429017136385322,15604217031998581370,NMAP_XMAS_TREE_SCAN,1,train
122374,1267,2808429017136385322,12262642791726130051,2808429017136385322,2498072589564259487,NMAP_XMAS_TREE_SCAN,1,train
122375,1268,5811003235377639602,3568409995913439537,5811003235377639602,8866862653643205694,NMAP_XMAS_TREE_SCAN,1,train
122376,1269,2808429017136385322,12262642791726130051,2808429017136385322,14139254834017915975,NMAP_XMAS_TREE_SCAN,1,train
122377,1270,11589426078978931634,11395530776494985922,11589426078978931634,16730866873178929605,NMAP_XMAS_TREE_SCAN,1,train
122378,1271,2808429017136385322,12262642791726130051,2808429017136385322,9644779037844144643,NMAP_XMAS_TREE_SCAN,1,train
122379,1272,18065260903468193184,5479760919690400064,18065260903468193184,6553389514200322522,NMAP_XMAS_TREE_SCAN,1,test
122380,1273,153377060792756358,5335534178978257247,153377060792756358,15047275867900103590,NMAP_XMAS_TREE_SCAN,1,train
122381,1274,5811003235377639602,3568409995913439537,5811003235377639602,15415236308441618824,NMAP_XMAS_TREE_SCAN,1,train
122382,1275,2808429017136385322,12262642791726130051,2808429017136385322,12935139987664857860,NMAP_XMAS_TREE_SCAN,1,train
122383,1276,2808429017136385322,12262642791726130051,2808429017136385322,7951176501251697759,NMAP_XMAS_TREE_SCAN,1,train
122384,1277,2808429017136385322,12262642791726130051,2808429017136385322,6469854290409231648,NMAP_XMAS_TREE_SCAN,1,train
122385,1278,2808429017136385322,12262642791726130051,2808429017136385322,1209697740249922975,NMAP_XMAS_TREE_SCAN,1,train
122386,1279,11589426078978931634,11395530776494985922,11589426078978931634,5336050092544923784,NMAP_XMAS_TREE_SCAN,1,train
122387,1280,2808429017136385322,12262642791726130051,2808429017136385322,17985011968609629999,NMAP_XMAS_TREE_SCAN,1,train
122388,1281,6378565680598864504,11352553270647755381,6378565680598864504,12473153538948657610,NMAP_XMAS_TREE_SCAN,1,train
122389,1282,2808429017136385322,12262642791726130051,2808429017136385322,3014727607912843722,NMAP_XMAS_TREE_SCAN,1,train
122390,1283,5811003235377639602,3568409995913439537,5811003235377639602,17548419507492883763,NMAP_XMAS_TREE_SCAN,1,train
122391,1284,2808429017136385322,12262642791726130051,2808429017136385322,9309777050230885977,NMAP_XMAS_TREE_SCAN,1,train
122392,1285,6378565680598864504,11352553270647755381,6378565680598864504,12879920220696878053,NMAP_XMAS_TREE_SCAN,1,train
122393,1286,17202139156961561977,1874822796864972834,17202139156961561977,642815894324189249,NMAP_XMAS_TREE_SCAN,1,calibration
122394,1287,11589426078978931634,11395530776494985922,11589426078978931634,11907519818582134124,NMAP_XMAS_TREE_SCAN,1,train
122395,1288,2808429017136385322,12262642791726130051,2808429017136385322,6501214875652000985,NMAP_XMAS_TREE_SCAN,1,train
122396,1289,1329281502382553561,8215376699265533633,1329281502382553561,5466480388550782220,NMAP_XMAS_TREE_SCAN,1,calibration
122397,1290,10599390833229150950,10390253278611341115,10599390833229150950,2830313340283528585,NMAP_XMAS_TREE_SCAN,1,train
122398,1291,7814523944664008703,2146760249391228242,7814523944664008703,3661687616883899570,NMAP_XMAS_TREE_SCAN,1,train
122399,1292,11589426078978931634,11395530776494985922,11589426078978931634,16723413040458602563,NMAP_XMAS_TREE_SCAN,1,train
122400,1293,11589426078978931634,11395530776494985922,11589426078978931634,5389090756850270967,NMAP_XMAS_TREE_SCAN,1,train
122401,1294,2808429017136385322,12262642791726130051,2808429017136385322,10427224382651592441,NMAP_XMAS_TREE_SCAN,1,train
122402,1295,7814523944664008703,2146760249391228242,7814523944664008703,17795167314089055152,NMAP_XMAS_TREE_SCAN,1,train
122403,1296,2808429017136385322,12262642791726130051,2808429017136385322,10684499243862440515,NMAP_XMAS_TREE_SCAN,1,train
122404,1297,5811003235377639602,3568409995913439537,5811003235377639602,5382916674603324369,NMAP_XMAS_TREE_SCAN,1,train
122405,1298,6378565680598864504,11352553270647755381,6378565680598864504,2789553525389013118,NMAP_XMAS_TREE_SCAN,1,train
122406,1299,3332260981623224195,16646643324637169982,3332260981623224195,7025706710570835846,NMAP_XMAS_TREE_SCAN,1,test
122407,1300,6378565680598864504,11352553270647755381,6378565680598864504,12173089864215425384,NMAP_XMAS_TREE_SCAN,1,train
122408,1301,7994504791680096124,6793548069592350385,7994504791680096124,8762430074207040321,NMAP_XMAS_TREE_SCAN,1,train
122409,1302,5811003235377639602,3568409995913439537,5811003235377639602,5281087780090733305,NMAP_XMAS_TREE_SCAN,1,train
122410,1303,2808429017136385322,12262642791726130051,2808429017136385322,15332951086970572286,NMAP_XMAS_TREE_SCAN,1,train
122411,1304,2808429017136385322,12262642791726130051,2808429017136385322,2502130703087509400,NMAP_XMAS_TREE_SCAN,1,train
122412,1305,17202139156961561977,1874822796864972834,17202139156961561977,4123412535829243738,NMAP_XMAS_TREE_SCAN,1,calibration
122413,1306,7994504791680096124,6793548069592350385,7994504791680096124,8723916955932102578,NMAP_XMAS_TREE_SCAN,1,train
